f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33
M6,G,1.5,4,0.2,0.6,0.5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,
M6,G,1,3,0.2,0.4,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,
M6,G,20,7,0.5,1.3,2.5,4.8,5.4,4,1.5,,,,,,,,,,,,,,,,,,,,,,
M6,G,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
M6,G,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
M6,G,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
M6,G,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
M6,G,26,9,0.6,2.1,3.2,5.3,4.3,5.3,3.3,2,0.3,,,,,,,,,,,,,,,,,,,,
M6,,30.5,11,0.5,0.9,1.3,2.3,5.8,7.3,5.3,3.8,1.6,1.2,0.5,,,,,,,,,,,,,,,,,,
M6,,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
M6,,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
M6,,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
M6,,1,3,0.2,0.7,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
M6,,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
M6,,24.5,11,0.3,1,1.2,2.2,3.8,6.3,4.8,3.1,1,0.6,0.2,,,,,,,,,,,,,,,,,,
M6,,27,9,0.6,1.5,3.5,5.8,4.5,5.5,3.3,2.1,0.2,,,,,,,,,,,,,,,,,,,,
M6,,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
M6,,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
M6,,13,10,0.3,0.7,1.1,1.6,1.6,2.2,1.8,2.1,1.1,0.3,,,,,,,,,,,,,,,,,,,
M6,,2,4,0.3,0.6,0.7,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
D22,A,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,A,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,A,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,A,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,A,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,A,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,A,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,A,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,A,1,4,0.3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,
D22,A,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,A,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,A,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,A,1,4,0.3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,
D22,A,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,A,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,A,1,3,0.4,0.4,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,A,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,A,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,A,1,4,0.2,0.3,0.4,0.2,,,,,,,,,,,,,,,,,,,,,,,,,
D22,B,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,B,1,3,0.4,0.4,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,B,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,B,1.5,3,0.2,0.7,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,B,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,B,2,2,0.8,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,B,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,B,2,3,0.7,0.7,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,B,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,B,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,B,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,B,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,B,5,6,0.2,1,1.3,1.4,1,0.2,,,,,,,,,,,,,,,,,,,,,,,
D22,B,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,B,6,6,0.3,1.2,1.2,1.3,1.2,0.7,,,,,,,,,,,,,,,,,,,,,,,
D22,B,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,B,7.5,6,0.7,0.8,1.5,2.2,1.5,0.8,,,,,,,,,,,,,,,,,,,,,,,
D22,C,1,3,0.2,0.5,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,C,2,3,0.3,1,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,C,1,3,0.4,0.4,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,C,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,C,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,C,2,4,0.3,0.6,0.7,0.3,,,,,,,,,,,,,,,,,,,,,,,,,
D22,C,1,3,0.2,0.7,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,C,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,C,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,C,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,C,1,3,0.3,0.6,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,C,1,3,0.2,0.6,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,C,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,C,2,5,0.2,0.6,0.7,0.6,0.2,,,,,,,,,,,,,,,,,,,,,,,,
D22,C,16,10,0.2,0.8,1.5,2.3,4,3.1,2.1,1.2,0.7,0.3,,,,,,,,,,,,,,,,,,,
D22,C,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,C,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,C,16,10,0.4,1,1.6,2.1,3.5,3.6,2.2,1.2,0.4,0.2,,,,,,,,,,,,,,,,,,,
D22,C,28,13,0.6,1.3,1.8,2.2,3.3,4.1,3.5,3.3,3.3,2.3,1.8,0.4,0.2,,,,,,,,,,,,,,,,
D22,D,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,D,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,D,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,D,1,3,0.2,0.7,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,D,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,D,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,D,1,4,0.4,0.4,0.3,0.2,,,,,,,,,,,,,,,,,,,,,,,,,
D22,D,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,D,6,6,0.2,0.7,1.1,2.2,1.5,0.6,,,,,,,,,,,,,,,,,,,,,,,
D22,D,1.5,3,0.2,0.7,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,D,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,D,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,D,2,4,0.2,0.5,0.4,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
D22,D,2,5,0.2,0.7,0.8,0.4,0.2,,,,,,,,,,,,,,,,,,,,,,,,
D22,D,1,4,0.2,0.3,0.5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,
D22,D,53,14,0.8,2.1,4,4.4,6.5,6.5,4.5,5,4.5,4.8,4.8,3.2,1.7,0.4,,,,,,,,,,,,,,,
D22,D,2,5,0.2,0.6,0.6,0.6,0.3,,,,,,,,,,,,,,,,,,,,,,,,
D22,D,33,13,0.3,1,1.8,3.4,4.5,4.4,4.3,3.8,3.1,3.1,1.8,1,0.5,,,,,,,,,,,,,,,,
D22,E,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,E,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,E,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,E,80,16,0.6,1,3.5,6,7.7,9.2,8.8,8.5,5.7,6,6,5,5.3,3.9,2,0.5,,,,,,,,,,,,,
D22,E,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,E,2,3,0.4,1,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,E,1,3,0.2,0.3,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,E,71,18,0.2,1,1.8,5,6,7.1,6.2,6,5.6,3.8,3.8,4.3,4.3,4.7,4.3,3,2.7,1.1,,,,,,,,,,,
D22,F,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,F,1,3,0.3,0.7,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,F,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,F,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,F,1,3,0.4,0.6,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,F,8,6,0.3,1,1.9,2.3,1.6,1,,,,,,,,,,,,,,,,,,,,,,,
D22,F,65,15,1,2.5,3.5,4.7,5.8,6.5,6.3,6.2,5.7,6.5,5.8,5,2.6,2,1,,,,,,,,,,,,,,
D22,F,53,15,0.2,0.8,1.7,3,3.7,4.5,5.3,5,5.1,5.3,6.5,5.5,3.7,1.8,0.5,,,,,,,,,,,,,,
D22,G,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,G,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,G,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,G,1,3,0.2,0.6,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,G,8,6,0.5,1.7,3.4,1.5,0.9,0.2,,,,,,,,,,,,,,,,,,,,,,,
D22,G,2,4,0.2,0.7,1,0.3,,,,,,,,,,,,,,,,,,,,,,,,,
D22,G,2,4,0.2,0.8,0.6,0.2,,,,,,,,,,,,,,,,,,,,,,,,,
D22,G,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,G,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,G,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,G,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,G,2,4,0.2,0.5,0.9,0.3,,,,,,,,,,,,,,,,,,,,,,,,,
D22,G,1,4,0.3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,
D22,G,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,G,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,G,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,G,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,G,1,3,0.3,0.6,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,
D22,G,7.5,6,0.2,0.5,1.8,3.1,1.3,0.6,,,,,,,,,,,,,,,,,,,,,,,
D22,G,5,5,0.2,0.6,1.7,2.5,0.3,,,,,,,,,,,,,,,,,,,,,,,,
D22,G,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4,A,1,3,0.3,0.7,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4,B,2,3,0.3,0.9,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4,C,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4,C,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4,C,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4,C,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4,C,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4,D,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4,D,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4,D,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4,D,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4,D,1,3,0.2,0.6,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4,D,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4,E,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4,E,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4,E,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4,E,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4,E,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4,E,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4,E,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4,E,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4,E,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4,E,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4,E,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4,E,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4,E,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4,E,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4,E,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4,E,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4,E,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4,E,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4,E,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4,E,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4,E,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4,E,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
G9,A,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
G9,A,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
G9,A,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
G9,A,1,4,0.2,0.3,0.4,0.2,,,,,,,,,,,,,,,,,,,,,,,,,
G9,A,84.5,19,0.3,0.8,1.5,4.9,5.2,5.2,6.1,6.2,6,7.5,6.8,6.6,7.3,6.5,5.5,4.1,2.5,1.2,0.3,,,,,,,,,,
G9,B,1,4,0.3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,
G9,B,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
G9,B,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
G9,B,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
G9,B,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
G9,B,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
G9,B,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
G9,B,1,5,0.2,0.3,0.2,0.3,0.2,,,,,,,,,,,,,,,,,,,,,,,,
G9,C,1,3,0.3,0.8,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,
G9,C,2,3,0.3,1.2,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,
G9,C,63,16,1,2,3.5,5.6,5.5,4.2,4.2,4.8,5.3,6.5,6.4,4.8,4.3,2.5,2,0.6,,,,,,,,,,,,,
G9,D,64,12,1.6,4,6.5,9.3,11.5,9.6,8.6,5.9,3.1,2.6,1,0.2,,,,,,,,,,,,,,,,,
G9,E,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
G9,E,2,3,0.5,1,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,
G9,E,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G9,E,42,13,0.5,1.7,1.8,2.8,3.8,4.4,4.3,3.3,6.2,6.2,3.6,2.2,0.8,,,,,,,,,,,,,,,,
G9,E,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
G9,E,4,5,0.6,1.1,1,0.7,0.3,,,,,,,,,,,,,,,,,,,,,,,,
G9,E,3,5,0.5,1,0.8,0.5,0.2,,,,,,,,,,,,,,,,,,,,,,,,
G9,E,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
G9,E,1,3,0.5,0.6,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
G9,E,73,16,1,1.2,1.5,2.8,4.2,4.7,7.2,9.3,9.1,8.2,8,6.3,5,3.1,1.3,0.3,,,,,,,,,,,,,
G9,F,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
G9,F,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
G9,F,7.5,9,0.2,0.6,0.5,0.6,0.8,2.1,1.5,1,0.2,,,,,,,,,,,,,,,,,,,,
G9,F,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
G9,F,1.5,3,0.4,0.8,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
G9,F,1,3,0.6,0.6,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,
G9,G,24,9,0.2,0.5,1.3,5.7,4.5,5,3.3,2.8,0.6,,,,,,,,,,,,,,,,,,,,
G9,G,1,4,0.3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,
G9,G,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
G9,G,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
G9,G,1,4,0.3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,
G9,G,2,5,0.2,0.3,0.3,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,
G9,G,6,8,0.2,0.2,0.3,0.4,1.2,2,1.3,0.6,,,,,,,,,,,,,,,,,,,,,
G9,H,1,4,0.3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,
G9,H,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
G9,H,1,6,0.2,0.2,0.2,0.2,0.3,0.2,,,,,,,,,,,,,,,,,,,,,,,
G9,H,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
G9,H,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
G9,I,1,4,0.3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,
G9,I,5,7,0.2,0.2,0.2,0.4,1.4,1.7,0.7,,,,,,,,,,,,,,,,,,,,,,
G9,I,1,6,0.2,0.2,0.2,0.2,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,
G9,I,3,6,0.5,0.6,0.3,0.3,0.7,0.4,,,,,,,,,,,,,,,,,,,,,,,
G9,I,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
G9,I,70.5,18,0.2,1,1.4,2.2,3,4.1,4.3,5.8,6.5,7.3,7.3,7.3,7.2,5.8,4.1,2.2,0.6,0.2,,,,,,,,,,,
G9,J,12,8,0.7,1.1,2,3,2.5,1.6,1.2,0.2,,,,,,,,,,,,,,,,,,,,,
G9,J,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
G9,J,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
G9,J,70,16,1.1,2,2.8,3.5,4.5,6,7.5,7.2,6.8,6.2,6.3,5.5,5.1,3.6,1.7,0.2,,,,,,,,,,,,,
G9,J,2,4,0.2,0.6,0.5,0.4,,,,,,,,,,,,,,,,,,,,,,,,,
G9,J,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
G9,J,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
G9,J,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
G9,J,15.5,9,0.2,0.5,0.7,1.7,2.8,3.7,3.9,1.8,0.2,,,,,,,,,,,,,,,,,,,,
G9,J,18,9,0.2,0.5,0.4,1.8,4.5,3.6,3.3,3,0.7,,,,,,,,,,,,,,,,,,,,
J31,A,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
J31,A,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
J31,A,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
J31,A,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
J31,A,9,7,0.5,1.8,2.2,2.1,1,0.8,0.2,,,,,,,,,,,,,,,,,,,,,,
J31,A,4,5,0.4,1,1.3,1,0.4,,,,,,,,,,,,,,,,,,,,,,,,
J31,A,1,3,0.3,0.5,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,
J31,A,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
J31,A,1,3,0.3,0.4,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,
J31,A,1,4,0.2,0.4,0.5,0.3,,,,,,,,,,,,,,,,,,,,,,,,,
J31,A,4,6,0.2,0.6,1,1,0.7,0.2,,,,,,,,,,,,,,,,,,,,,,,
J31,B,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
J31,B,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
J31,B,1,3,0.4,0.4,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,
J31,B,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
J31,B,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
J31,B,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
J31,B,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
J31,B,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
J31,B,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
J31,B,3,6,0.2,0.6,0.8,0.6,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,
J31,B,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
J31,B,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
J31,B,1,4,0.2,0.3,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,
J31,C,60,18,0.3,1.5,2,2,1.3,1.5,1.6,2.2,5.2,7.8,7.1,6.8,5.5,5.8,3.8,3.1,1.9,0.6,,,,,,,,,,,
J31,D,3,4,0.2,1,1,0.6,,,,,,,,,,,,,,,,,,,,,,,,,
J31,D,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
J31,D,3,5,0.2,0.8,1,0.7,0.2,,,,,,,,,,,,,,,,,,,,,,,,
J31,D,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
J31,D,2,3,0.3,1,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
J31,D,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
J31,D,1,4,0.3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,
J31,D,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
J31,D,2,4,0.3,0.7,0.7,0.2,,,,,,,,,,,,,,,,,,,,,,,,,
J31,D,1,4,0.3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,
J31,D,1,5,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,
J31,E,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
J31,E,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
J31,E,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
J31,E,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
J31,E,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
J31,E,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
J31,E,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
J31,E,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
J31,E,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
J31,E,4,5,0.2,0.8,1,1.2,0.9,,,,,,,,,,,,,,,,,,,,,,,,
J31,E,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
J31,E,3,5,0.2,1,0.7,0.7,0.3,,,,,,,,,,,,,,,,,,,,,,,,
J31,E,2,5,0.2,0.6,0.6,0.6,0.2,,,,,,,,,,,,,,,,,,,,,,,,
J31,E,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
J31,E,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
J31,E,1,3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
J31,E,1,2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
